user_id,city,visit_date,restaurant_viewed,added_to_cart,order_placed,payment_done,is_cancelled,order_delivered
U11676,Kolkata,12/17/2023,,0,0,0,0,0
U11677,Mumbai,2/25/2023,,0,0,0,0,0
U11678,Bangalore,7/11/2023,Yes,1,1,1,1,0
U11679,Hyderabad,7/5/2023,Yes,1,1,1,1,0
U11680,Hyderabad,4/9/2023,Yes,1,1,1,0,1
U11681,Chennai,1/12/2023,Yes,0,0,0,0,0
U11682,Pune,1/31/2023,Yes,1,1,1,0,1
U11683,Hyderabad,1/7/2023,Yes,1,1,1,1,0
U11684,Jaipur,5/17/2023,Yes,1,1,1,0,1
U11685,Bangalore,8/29/2023,Yes,1,1,1,1,0
U11686,Jaipur,7/7/2023,Yes,0,0,0,0,0
U11687,Chennai,1/11/2023,Yes,1,1,1,0,1
U11688,Jaipur,11/6/2023,Yes,1,1,1,0,1
U11689,Jaipur,7/6/2023,Yes,1,1,1,0,1
U11690,Kolkata,5/3/2023,,0,0,0,0,0
U11691,Pune,7/13/2023,,0,0,0,0,0
U11692,Bangalore,11/24/2023,Yes,1,1,1,1,0
U11693,Delhi,3/28/2023,Yes,1,0,0,0,0
U11694,Jaipur,8/15/2023,Yes,1,0,0,0,0
U11695,Mumbai,8/27/2023,Yes,1,1,1,0,1
U11696,Kolkata,8/28/2023,Yes,1,1,1,0,1
U11697,Jaipur,5/16/2023,,0,0,0,0,0
U11698,Mumbai,9/28/2023,Yes,0,0,0,0,0
U11699,Kolkata,2/20/2023,Yes,0,0,0,0,0
U11700,Kolkata,5/19/2023,Yes,1,1,1,0,1
U11701,Kolkata,8/13/2023,Yes,1,1,1,0,0
U11702,Chennai,7/8/2023,,0,0,0,0,0
U11703,Chennai,7/30/2023,Yes,1,0,0,0,0
U11704,Pune,2/7/2023,,0,0,0,0,0
U11705,Kolkata,11/4/2023,Yes,1,1,1,0,1
U11706,Kolkata,11/28/2023,Yes,0,0,0,0,0
U11707,Hyderabad,3/14/2023,,0,0,0,0,0
U11708,Chennai,9/8/2023,,0,0,0,0,0
U11709,Jaipur,7/1/2023,,0,0,0,0,0
U11710,Bangalore,1/13/2023,Yes,1,1,1,0,1
U11711,Jaipur,3/17/2023,Yes,0,0,0,0,0
U11712,Bangalore,4/27/2023,Yes,1,1,1,0,1
U11713,Chennai,9/10/2023,Yes,1,1,1,1,0
U11714,Hyderabad,6/7/2023,Yes,1,1,1,0,1
U11715,Hyderabad,4/6/2023,Yes,1,1,1,0,1
U11716,Pune,3/12/2023,Yes,1,1,1,0,1
U11717,Jaipur,5/9/2023,Yes,0,0,0,0,0
U11718,Chennai,11/10/2023,Yes,1,1,1,0,1
U11719,Jaipur,1/19/2023,Yes,1,1,1,0,1
U11720,Mumbai,5/12/2023,,0,0,0,0,0
U11721,Pune,2/14/2023,Yes,0,0,0,0,0
U11722,Pune,9/26/2023,,0,0,0,0,0
U11723,Kolkata,1/26/2023,Yes,1,0,0,0,0
U11724,Pune,10/21/2023,Yes,1,1,1,0,1
U11725,Hyderabad,10/7/2023,,0,0,0,0,0
U11726,Pune,3/28/2023,,0,0,0,0,0
U11727,Chennai,9/4/2023,Yes,1,1,1,0,1
U11728,Pune,3/26/2023,Yes,1,1,1,0,1
U11729,Chennai,5/15/2023,Yes,0,0,0,0,0
U11730,Mumbai,7/8/2023,,0,0,0,0,0
U11731,Pune,11/22/2023,,0,0,0,0,0
U11732,Pune,1/18/2023,Yes,1,1,1,0,1
U11733,Pune,6/25/2023,Yes,1,0,0,0,0
U11734,Bangalore,12/12/2023,,0,0,0,0,0
U11735,Chennai,3/15/2023,Yes,1,1,1,0,1
U11736,Bangalore,5/13/2023,Yes,1,1,1,0,1
U11737,Kolkata,1/28/2023,Yes,0,0,0,0,0
U11738,Pune,3/7/2023,Yes,1,1,1,0,1
U11739,Pune,2/2/2023,Yes,1,1,1,0,1
U11740,Bangalore,6/4/2023,Yes,1,1,1,1,0
U11741,Kolkata,12/12/2023,Yes,0,0,0,0,0
U11742,Jaipur,8/2/2023,Yes,0,0,0,0,0
U11743,Kolkata,10/10/2023,Yes,0,0,0,0,0
U11744,Jaipur,6/15/2023,,0,0,0,0,0
U11745,Delhi,3/10/2023,Yes,1,1,0,0,1
U11746,Jaipur,5/5/2023,Yes,1,1,1,1,0
U11747,Delhi,7/4/2023,Yes,1,1,1,0,1
U11748,Hyderabad,10/1/2023,,0,0,0,0,0
U11749,Delhi,10/29/2023,,0,0,0,0,0
U11750,Kolkata,4/14/2023,Yes,1,1,0,0,1
U11751,Mumbai,5/3/2023,Yes,1,1,1,1,0
U11752,Jaipur,11/3/2023,Yes,1,1,0,1,0
U11753,Chennai,2/27/2023,Yes,0,0,0,0,0
U11754,Kolkata,2/4/2023,,0,0,0,0,0
U11755,Delhi,1/3/2023,,0,0,0,0,0
U11756,Bangalore,9/14/2023,,0,0,0,0,0
U11757,Mumbai,11/18/2023,Yes,1,1,1,0,1
U11758,Jaipur,5/13/2023,,0,0,0,0,0
U11759,Hyderabad,8/31/2023,Yes,1,1,1,0,1
U11760,Chennai,10/21/2023,Yes,1,1,1,0,1
U11761,Hyderabad,1/29/2023,Yes,1,1,1,0,1
U11762,Delhi,5/3/2023,,0,0,0,0,0
U11763,Kolkata,9/2/2023,Yes,1,1,1,0,1
U11764,Hyderabad,3/7/2023,Yes,1,1,1,0,0
U11765,Jaipur,2/12/2023,,0,0,0,0,0
U11766,Chennai,2/17/2023,Yes,1,1,0,0,0
U11767,Bangalore,9/30/2023,Yes,1,0,0,0,0
U11768,Mumbai,2/10/2023,Yes,1,0,0,0,0
U11769,Mumbai,11/18/2023,,0,0,0,0,0
U11770,Chennai,4/5/2023,Yes,1,1,1,0,1
U11771,Jaipur,3/29/2023,Yes,1,1,1,0,1
U11772,Jaipur,9/10/2023,,0,0,0,0,0
U11773,Pune,7/10/2023,,0,0,0,0,0
U11774,Pune,8/17/2023,Yes,1,1,1,1,0
U11775,Kolkata,10/24/2023,Yes,1,0,0,0,0
U11776,Pune,11/15/2023,Yes,1,0,0,0,0
U11777,Pune,2/15/2023,Yes,1,1,1,0,1
U11778,Mumbai,11/6/2023,Yes,1,0,0,0,0
U11779,Jaipur,12/29/2023,Yes,1,0,0,0,0
U11780,Bangalore,9/6/2023,Yes,1,1,1,1,0
U11781,Hyderabad,3/30/2023,,0,0,0,0,0
U11782,Pune,10/29/2023,Yes,1,1,1,1,0
U11783,Hyderabad,7/28/2023,Yes,1,1,1,0,1
U11784,Delhi,5/2/2023,Yes,0,0,0,0,0
U11785,Mumbai,1/25/2023,Yes,0,0,0,0,0
U11786,Jaipur,4/16/2023,Yes,1,0,0,0,0
U11787,Chennai,4/28/2023,Yes,1,1,1,1,0
U11788,Delhi,3/5/2023,Yes,1,1,1,0,1
U11789,Jaipur,1/16/2023,,0,0,0,0,0
U11790,Hyderabad,10/3/2023,Yes,0,0,0,0,0
U11791,Pune,12/12/2023,,0,0,0,0,0
U11792,Kolkata,9/18/2023,Yes,1,1,1,1,0
U11793,Pune,2/19/2023,Yes,1,0,0,0,0
U11794,Hyderabad,4/6/2023,,0,0,0,0,0
U11795,Delhi,6/16/2023,Yes,1,1,1,0,1
U11796,Hyderabad,11/13/2023,Yes,0,0,0,0,0
U11797,Jaipur,11/6/2023,Yes,0,0,0,0,0
U11798,Kolkata,5/19/2023,Yes,1,1,1,0,1
U11799,Delhi,6/25/2023,Yes,1,1,1,0,1
U11800,Chennai,2/8/2023,,0,0,0,0,0
U11801,Delhi,12/21/2023,Yes,1,0,0,0,0
U11802,Pune,3/3/2023,Yes,1,1,1,0,1
U11803,Jaipur,2/5/2023,Yes,1,1,1,0,1
U11804,Bangalore,4/26/2023,Yes,1,1,1,0,1
U11805,Delhi,5/22/2023,Yes,1,1,1,0,1
U11806,Bangalore,11/17/2023,,0,0,0,0,0
U11807,Jaipur,5/23/2023,Yes,1,1,1,0,1
U11808,Mumbai,9/1/2023,Yes,1,1,1,0,1
U11809,Mumbai,3/11/2023,,0,0,0,0,0
U11810,Kolkata,10/20/2023,,0,0,0,0,0
U11811,Chennai,3/1/2023,,0,0,0,0,0
U11812,Mumbai,10/10/2023,Yes,1,0,0,0,0
U11813,Kolkata,1/11/2023,Yes,0,0,0,0,0
U11814,Hyderabad,4/22/2023,Yes,1,0,0,0,0
U11815,Hyderabad,4/4/2023,,0,0,0,0,0
U11816,Jaipur,8/6/2023,Yes,0,0,0,0,0
U11817,Chennai,12/16/2023,Yes,1,1,1,1,0
U11818,Chennai,12/26/2023,Yes,1,1,1,0,1
U11819,Delhi,4/28/2023,Yes,1,1,1,1,0
U11820,Delhi,3/22/2023,Yes,0,0,0,0,0
U11821,Kolkata,11/3/2023,,0,0,0,0,0
U11822,Bangalore,5/31/2023,Yes,1,0,0,0,0
U11823,Chennai,12/12/2023,Yes,1,1,1,0,1
U11824,Kolkata,10/31/2023,Yes,0,0,0,0,0
U11825,Delhi,6/1/2023,,0,0,0,0,0
U11826,Chennai,12/18/2023,Yes,1,1,1,0,1
U11827,Chennai,11/27/2023,Yes,1,1,1,0,1
U11828,Hyderabad,5/24/2023,,0,0,0,0,0
U11829,Mumbai,7/31/2023,Yes,0,0,0,0,0
U11830,Hyderabad,3/13/2023,Yes,1,1,1,0,1
U11831,Jaipur,5/19/2023,Yes,1,1,1,0,1
U11832,Chennai,2/18/2023,Yes,0,0,0,0,0
U11833,Chennai,6/15/2023,Yes,1,1,0,1,0
U11834,Kolkata,6/29/2023,,0,0,0,0,0
U11835,Chennai,8/25/2023,Yes,0,0,0,0,0
U11836,Chennai,5/14/2023,Yes,0,0,0,0,0
U11837,Pune,9/26/2023,,0,0,0,0,0
U11838,Jaipur,11/22/2023,Yes,0,0,0,0,0
U11839,Bangalore,8/30/2023,Yes,0,0,0,0,0
U11840,Bangalore,5/13/2023,Yes,1,0,0,0,0
U11841,Kolkata,1/1/2023,Yes,0,0,0,0,0
U11842,Jaipur,6/29/2023,Yes,1,1,1,0,1
U11843,Chennai,1/26/2023,Yes,1,1,1,0,1
U11844,Hyderabad,6/2/2023,Yes,1,0,0,0,0
U11845,Hyderabad,1/6/2023,,0,0,0,0,0
U11846,Kolkata,4/19/2023,Yes,1,1,1,0,1
U11847,Kolkata,8/21/2023,Yes,0,0,0,0,0
U11848,Delhi,7/1/2023,,0,0,0,0,0
U11849,Chennai,5/6/2023,Yes,1,1,1,0,1
U11850,Kolkata,8/29/2023,Yes,1,1,0,0,1
U11851,Mumbai,5/30/2023,Yes,1,0,0,0,0
U11852,Delhi,5/27/2023,Yes,1,0,0,0,0
U11853,Mumbai,7/17/2023,Yes,0,0,0,0,0
U11854,Bangalore,8/19/2023,Yes,0,0,0,0,0
U11855,Pune,1/9/2023,Yes,1,1,1,0,1
U11856,Delhi,8/7/2023,Yes,1,0,0,0,0
U11857,Bangalore,10/25/2023,Yes,1,1,1,0,1
U11858,Delhi,2/14/2023,Yes,1,1,0,0,1
U11859,Chennai,10/17/2023,Yes,1,1,1,0,1
U11860,Bangalore,11/11/2023,Yes,1,1,1,0,0
U11861,Mumbai,1/9/2023,Yes,0,0,0,0,0
U11862,Pune,6/19/2023,Yes,1,0,0,0,0
U11863,Pune,6/30/2023,,0,0,0,0,0
U11864,Delhi,4/26/2023,Yes,1,1,1,0,1
U11865,Pune,1/13/2023,Yes,0,0,0,0,0
U11866,Kolkata,12/31/2023,Yes,1,1,1,0,1
U11867,Kolkata,2/4/2023,Yes,1,1,1,0,1
U11868,Delhi,1/11/2023,Yes,1,0,0,0,0
U11869,Bangalore,1/24/2023,Yes,0,0,0,0,0
U11870,Hyderabad,3/27/2023,Yes,1,1,1,0,1
U11871,Bangalore,12/4/2023,,0,0,0,0,0
U11872,Chennai,5/5/2023,Yes,1,1,1,0,1
U11873,Bangalore,3/10/2023,,0,0,0,0,0
U11874,Kolkata,3/5/2023,,0,0,0,0,0
U11875,Bangalore,5/9/2023,,0,0,0,0,0
U11876,Mumbai,7/20/2023,,0,0,0,0,0
U11877,Pune,7/16/2023,Yes,1,1,1,0,1
U11878,Delhi,12/9/2023,Yes,1,0,0,0,0
U11879,Bangalore,11/18/2023,Yes,1,0,0,0,0
U11880,Pune,12/27/2023,Yes,0,0,0,0,0
U11881,Jaipur,8/17/2023,Yes,1,1,1,0,1
U11882,Pune,11/3/2023,,0,0,0,0,0
U11883,Kolkata,11/14/2023,Yes,0,0,0,0,0
U11884,Pune,11/14/2023,Yes,0,0,0,0,0
U11885,Kolkata,6/1/2023,,0,0,0,0,0
U11886,Jaipur,2/6/2023,Yes,0,0,0,0,0
U11887,Mumbai,11/27/2023,Yes,1,1,0,0,1
U11888,Mumbai,5/20/2023,Yes,0,0,0,0,0
U11889,Jaipur,11/28/2023,Yes,1,1,1,0,1
U11890,Delhi,5/10/2023,Yes,1,1,1,0,1
U11891,Mumbai,4/5/2023,Yes,0,0,0,0,0
U11892,Pune,10/3/2023,Yes,0,0,0,0,0
U11893,Chennai,12/13/2023,,0,0,0,0,0
U11894,Pune,4/1/2023,Yes,1,0,0,0,0
U11895,Kolkata,8/4/2023,,0,0,0,0,0
U11896,Delhi,10/23/2023,Yes,1,1,1,0,0
U11897,Delhi,7/9/2023,,0,0,0,0,0
U11898,Chennai,4/18/2023,Yes,1,1,1,0,1
U11899,Pune,3/12/2023,,0,0,0,0,0
U11900,Mumbai,11/5/2023,,0,0,0,0,0
U11901,Bangalore,4/9/2023,Yes,0,0,0,0,0
U11902,Pune,3/21/2023,Yes,1,1,1,0,1
U11903,Bangalore,8/8/2023,Yes,1,1,1,0,1
U11904,Hyderabad,12/18/2023,Yes,0,0,0,0,0
U11905,Kolkata,2/22/2023,,0,0,0,0,0
U11906,Hyderabad,1/9/2023,Yes,1,0,0,0,0
U11907,Delhi,1/24/2023,,0,0,0,0,0
U11908,Chennai,7/12/2023,Yes,0,0,0,0,0
U11909,Kolkata,2/19/2023,,0,0,0,0,0
U11910,Hyderabad,7/8/2023,Yes,1,1,1,0,1
U11911,Kolkata,11/26/2023,Yes,1,1,0,0,1
U11912,Kolkata,10/1/2023,Yes,0,0,0,0,0
U11913,Bangalore,3/25/2023,Yes,1,1,0,1,0
U11914,Delhi,12/20/2023,Yes,1,1,1,0,1
U11915,Hyderabad,5/12/2023,Yes,0,0,0,0,0
U11916,Jaipur,8/15/2023,Yes,0,0,0,0,0
U11917,Chennai,1/16/2023,Yes,1,1,1,0,1
U11918,Delhi,8/20/2023,,0,0,0,0,0
U11919,Mumbai,11/23/2023,Yes,0,0,0,0,0
U11920,Kolkata,12/24/2023,Yes,0,0,0,0,0
U11921,Pune,1/9/2023,,0,0,0,0,0
U11922,Hyderabad,9/20/2023,Yes,0,0,0,0,0
U11923,Pune,12/12/2023,,0,0,0,0,0
U11924,Bangalore,11/19/2023,Yes,0,0,0,0,0
U11925,Bangalore,3/4/2023,Yes,1,1,1,0,1
U11926,Pune,7/8/2023,,0,0,0,0,0
U11927,Chennai,8/22/2023,,0,0,0,0,0
U11928,Hyderabad,7/19/2023,Yes,0,0,0,0,0
U11929,Delhi,3/4/2023,,0,0,0,0,0
U11930,Chennai,5/22/2023,Yes,0,0,0,0,0
U11931,Pune,3/3/2023,Yes,1,1,1,0,1
U11932,Pune,10/14/2023,Yes,1,0,0,0,0
U11933,Kolkata,4/18/2023,Yes,0,0,0,0,0
U11934,Bangalore,2/16/2023,,0,0,0,0,0
U11935,Mumbai,4/18/2023,Yes,1,0,0,0,0
U11936,Mumbai,10/4/2023,Yes,1,1,0,0,1
U11937,Hyderabad,8/26/2023,Yes,0,0,0,0,0
U11938,Mumbai,4/20/2023,Yes,0,0,0,0,0
U11939,Pune,4/1/2023,Yes,1,0,0,0,0
U11940,Pune,12/12/2023,Yes,1,1,1,0,1
U11941,Mumbai,3/19/2023,Yes,1,0,0,0,0
U11942,Pune,7/30/2023,Yes,0,0,0,0,0
U11943,Jaipur,10/30/2023,Yes,0,0,0,0,0
U11944,Delhi,11/24/2023,Yes,1,1,1,0,0
U11945,Mumbai,6/26/2023,Yes,1,1,1,0,1
U11946,Kolkata,7/17/2023,,0,0,0,0,0
U11947,Mumbai,3/16/2023,Yes,0,0,0,0,0
U11948,Chennai,4/14/2023,,0,0,0,0,0
U11949,Jaipur,9/22/2023,Yes,0,0,0,0,0
U11950,Pune,8/17/2023,Yes,1,0,0,0,0
U11951,Pune,7/30/2023,Yes,1,1,1,0,1
U11952,Jaipur,8/31/2023,,0,0,0,0,0
U11953,Delhi,10/13/2023,,0,0,0,0,0
U11954,Delhi,11/1/2023,Yes,1,1,0,0,1
U11955,Chennai,9/6/2023,Yes,0,0,0,0,0
U11956,Bangalore,8/9/2023,Yes,0,0,0,0,0
U11957,Mumbai,2/15/2023,Yes,1,1,1,1,0
U11958,Pune,2/5/2023,Yes,1,1,1,0,1
U11959,Kolkata,2/1/2023,Yes,1,1,1,0,1
U11960,Mumbai,10/5/2023,Yes,0,0,0,0,0
U11961,Jaipur,3/25/2023,,0,0,0,0,0
U11962,Pune,1/11/2023,,0,0,0,0,0
U11963,Mumbai,10/10/2023,Yes,1,1,0,0,1
U11964,Bangalore,6/29/2023,Yes,1,0,0,0,0
U11965,Delhi,6/14/2023,,0,0,0,0,0
U11966,Chennai,4/25/2023,Yes,1,1,1,0,1
U11967,Delhi,12/8/2023,,0,0,0,0,0
U11968,Hyderabad,7/11/2023,Yes,1,1,1,0,1
U11969,Jaipur,7/23/2023,Yes,1,1,1,0,1
U11970,Delhi,1/30/2023,,0,0,0,0,0
U11971,Kolkata,12/26/2023,Yes,0,0,0,0,0
U11972,Hyderabad,11/7/2023,,0,0,0,0,0
U11973,Jaipur,2/1/2023,,0,0,0,0,0
U11974,Chennai,10/3/2023,Yes,1,1,1,0,1
U11975,Chennai,12/15/2023,Yes,1,1,1,0,1
U11976,Kolkata,1/26/2023,Yes,0,0,0,0,0
U11977,Jaipur,4/23/2023,Yes,0,0,0,0,0
U11978,Bangalore,1/6/2023,Yes,0,0,0,0,0
U11979,Pune,6/2/2023,,0,0,0,0,0
U11980,Mumbai,2/2/2023,Yes,1,1,1,0,0
U11981,Pune,7/14/2023,Yes,1,1,1,0,1
U11982,Hyderabad,4/18/2023,Yes,1,1,1,0,1
U11983,Bangalore,8/1/2023,,0,0,0,0,0
U11984,Mumbai,4/13/2023,Yes,1,1,1,1,0
U11985,Hyderabad,9/18/2023,,0,0,0,0,0
U11986,Delhi,1/9/2023,Yes,1,1,1,0,1
U11987,Mumbai,6/4/2023,,0,0,0,0,0
U11988,Hyderabad,12/19/2023,Yes,1,0,0,0,0
U11989,Pune,8/9/2023,Yes,0,0,0,0,0
U11990,Pune,3/11/2023,Yes,1,1,1,0,1
U11991,Pune,4/9/2023,Yes,1,1,1,0,1
U11992,Bangalore,9/3/2023,,0,0,0,0,0
U11993,Chennai,11/15/2023,Yes,1,1,1,0,1
U11994,Delhi,6/28/2023,,0,0,0,0,0
U11995,Jaipur,2/14/2023,Yes,1,1,1,0,1
U11996,Chennai,11/10/2023,,0,0,0,0,0
U11997,Kolkata,9/26/2023,,0,0,0,0,0
U11998,Kolkata,5/14/2023,Yes,1,0,0,0,0
U11999,Pune,10/28/2023,,0,0,0,0,0
U12000,Delhi,9/24/2023,Yes,1,1,1,1,0
U12001,Kolkata,11/11/2023,Yes,1,1,1,0,1
U12002,Chennai,1/21/2023,Yes,1,0,0,0,0
U12003,Delhi,4/16/2023,Yes,1,0,0,0,0
U12004,Pune,7/16/2023,Yes,1,1,1,1,0
U12005,Jaipur,6/24/2023,,0,0,0,0,0
U12006,Mumbai,7/1/2023,Yes,0,0,0,0,0
U12007,Kolkata,7/10/2023,Yes,1,0,0,0,0
U12008,Mumbai,3/25/2023,Yes,0,0,0,0,0
U12009,Bangalore,12/11/2023,Yes,1,0,0,0,0
U12010,Kolkata,10/13/2023,Yes,1,0,0,0,0
U12011,Delhi,11/2/2023,Yes,1,1,1,0,1
U12012,Kolkata,1/22/2023,Yes,1,1,1,0,1
U12013,Kolkata,5/20/2023,Yes,1,0,0,0,0
U12014,Pune,1/5/2023,,0,0,0,0,0
U12015,Pune,3/4/2023,Yes,0,0,0,0,0
U12016,Pune,1/1/2023,Yes,1,1,1,1,0
U12017,Delhi,3/5/2023,Yes,1,1,1,0,1
U12018,Hyderabad,2/17/2023,Yes,1,0,0,0,0
U12019,Chennai,6/26/2023,,0,0,0,0,0
U12020,Delhi,1/21/2023,Yes,1,1,1,0,1
U12021,Bangalore,6/24/2023,,0,0,0,0,0
U12022,Jaipur,12/4/2023,Yes,1,0,0,0,0
U12023,Mumbai,11/15/2023,Yes,1,1,1,0,1
U12024,Bangalore,4/1/2023,Yes,1,1,1,0,1
U12025,Pune,10/7/2023,Yes,0,0,0,0,0
U12026,Delhi,6/8/2023,Yes,1,1,1,0,1
U12027,Chennai,5/10/2023,Yes,1,0,0,0,0
U12028,Hyderabad,1/6/2023,Yes,1,1,0,0,1
U12029,Delhi,2/28/2023,Yes,0,0,0,0,0
U12030,Chennai,11/8/2023,Yes,1,0,0,0,0
U12031,Pune,9/3/2023,Yes,1,1,1,0,1
U12032,Delhi,8/2/2023,Yes,1,1,0,0,1
U12033,Bangalore,11/1/2023,Yes,0,0,0,0,0
U12034,Jaipur,6/15/2023,Yes,1,1,1,0,1
U12035,Jaipur,7/11/2023,Yes,0,0,0,0,0
U12036,Pune,2/19/2023,Yes,1,1,1,0,0
U12037,Delhi,12/19/2023,Yes,1,0,0,0,0
U12038,Chennai,5/26/2023,Yes,1,1,1,1,0
U12039,Hyderabad,3/10/2023,Yes,1,1,1,0,1
U12040,Kolkata,10/19/2023,Yes,0,0,0,0,0
U12041,Jaipur,7/8/2023,Yes,0,0,0,0,0
U12042,Pune,11/3/2023,Yes,1,1,1,0,1
U12043,Jaipur,7/20/2023,,0,0,0,0,0
U12044,Delhi,1/29/2023,Yes,1,1,1,0,1
U12045,Hyderabad,2/16/2023,,0,0,0,0,0
U12046,Hyderabad,1/8/2023,,0,0,0,0,0
U12047,Pune,5/21/2023,Yes,0,0,0,0,0
U12048,Mumbai,4/23/2023,,0,0,0,0,0
U12049,Chennai,12/28/2023,,0,0,0,0,0
U12050,Kolkata,5/28/2023,,0,0,0,0,0
U12051,Chennai,3/29/2023,Yes,1,0,0,0,0
U12052,Kolkata,3/7/2023,,0,0,0,0,0
U12053,Jaipur,3/26/2023,Yes,1,1,1,0,0
U12054,Hyderabad,10/21/2023,Yes,1,0,0,0,0
U12055,Mumbai,9/4/2023,,0,0,0,0,0
U12056,Kolkata,11/2/2023,Yes,1,1,1,0,1
U12057,Mumbai,10/7/2023,,0,0,0,0,0
U12058,Jaipur,12/6/2023,Yes,1,0,0,0,0
U12059,Bangalore,10/8/2023,Yes,1,1,1,0,0
U12060,Kolkata,12/28/2023,,0,0,0,0,0
U12061,Mumbai,2/6/2023,Yes,0,0,0,0,0
U12062,Jaipur,12/12/2023,Yes,1,0,0,0,0
U12063,Jaipur,10/15/2023,Yes,1,1,1,0,1
U12064,Jaipur,1/9/2023,Yes,1,1,1,0,1
U12065,Pune,6/19/2023,,0,0,0,0,0
U12066,Hyderabad,12/12/2023,Yes,0,0,0,0,0
U12067,Kolkata,1/27/2023,Yes,0,0,0,0,0
U12068,Hyderabad,4/8/2023,Yes,1,1,1,0,1
U12069,Jaipur,10/7/2023,Yes,1,1,1,1,0
U12070,Jaipur,3/7/2023,Yes,1,1,1,0,1
U12071,Jaipur,1/11/2023,,0,0,0,0,0
U12072,Chennai,7/1/2023,,0,0,0,0,0
U12073,Jaipur,6/5/2023,Yes,0,0,0,0,0
U12074,Chennai,3/25/2023,Yes,0,0,0,0,0
U12075,Pune,3/30/2023,Yes,1,1,1,0,1
U12076,Kolkata,11/13/2023,Yes,1,1,0,0,1
U12077,Pune,9/27/2023,Yes,1,1,1,0,1
U12078,Delhi,10/13/2023,Yes,0,0,0,0,0
U12079,Hyderabad,8/7/2023,Yes,0,0,0,0,0
U12080,Bangalore,8/20/2023,,0,0,0,0,0
U12081,Hyderabad,12/13/2023,,0,0,0,0,0
U12082,Pune,7/13/2023,Yes,0,0,0,0,0
U12083,Mumbai,10/7/2023,Yes,1,1,1,1,0
U12084,Mumbai,12/5/2023,,0,0,0,0,0
U12085,Kolkata,2/14/2023,Yes,0,0,0,0,0
U12086,Hyderabad,8/17/2023,Yes,1,1,1,0,1
U12087,Pune,8/21/2023,Yes,1,0,0,0,0
U12088,Kolkata,2/20/2023,,0,0,0,0,0
U12089,Pune,12/26/2023,,0,0,0,0,0
U12090,Chennai,6/30/2023,,0,0,0,0,0
U12091,Chennai,10/7/2023,Yes,0,0,0,0,0
U12092,Delhi,12/26/2023,Yes,1,1,0,0,1
U12093,Mumbai,5/26/2023,Yes,1,0,0,0,0
U12094,Mumbai,6/30/2023,Yes,0,0,0,0,0
U12095,Pune,1/12/2023,Yes,1,0,0,0,0
U12096,Jaipur,7/2/2023,Yes,1,1,1,0,1
U12097,Bangalore,10/20/2023,,0,0,0,0,0
U12098,Jaipur,11/21/2023,Yes,0,0,0,0,0
U12099,Hyderabad,10/9/2023,Yes,0,0,0,0,0
U12100,Delhi,7/11/2023,,0,0,0,0,0
U12101,Jaipur,9/24/2023,,0,0,0,0,0
U12102,Hyderabad,3/21/2023,Yes,1,1,1,0,1
U12103,Jaipur,8/14/2023,Yes,1,1,1,0,1
U12104,Kolkata,4/6/2023,Yes,1,1,1,0,0
U12105,Delhi,5/28/2023,Yes,1,1,1,0,1
U12106,Mumbai,12/8/2023,Yes,1,1,1,0,1
U12107,Pune,11/3/2023,,0,0,0,0,0
U12108,Delhi,5/22/2023,Yes,1,1,1,0,1
U12109,Pune,11/9/2023,Yes,1,0,0,0,0
U12110,Bangalore,10/10/2023,Yes,1,1,1,0,1
U12111,Kolkata,5/2/2023,Yes,1,1,1,0,1
U12112,Jaipur,6/23/2023,Yes,1,1,1,1,0
U12113,Pune,1/4/2023,Yes,1,1,1,0,1
U12114,Jaipur,9/23/2023,Yes,1,1,1,0,1
U12115,Kolkata,5/15/2023,,0,0,0,0,0
U12116,Jaipur,6/25/2023,,0,0,0,0,0
U12117,Mumbai,12/5/2023,Yes,0,0,0,0,0
U12118,Hyderabad,8/24/2023,Yes,1,1,1,0,1
U12119,Mumbai,1/14/2023,,0,0,0,0,0
U12120,Bangalore,8/3/2023,Yes,1,1,1,0,1
U12121,Bangalore,2/19/2023,,0,0,0,0,0
U12122,Pune,4/8/2023,,0,0,0,0,0
U12123,Jaipur,5/6/2023,Yes,1,1,1,0,1
U12124,Bangalore,12/14/2023,,0,0,0,0,0
U12125,Pune,7/25/2023,Yes,1,1,1,0,1
U12126,Pune,6/15/2023,Yes,0,0,0,0,0
U12127,Bangalore,7/26/2023,Yes,0,0,0,0,0
U12128,Delhi,5/12/2023,Yes,0,0,0,0,0
U12129,Delhi,11/16/2023,Yes,1,1,1,0,1
U12130,Bangalore,9/17/2023,Yes,1,1,1,0,1
U12131,Kolkata,12/8/2023,Yes,1,0,0,0,0
U12132,Pune,6/23/2023,,0,0,0,0,0
U12133,Delhi,12/18/2023,,0,0,0,0,0
U12134,Delhi,3/10/2023,Yes,0,0,0,0,0
U12135,Hyderabad,10/21/2023,Yes,1,1,1,1,0
U12136,Delhi,6/1/2023,Yes,1,1,1,1,0
U12137,Mumbai,4/15/2023,,0,0,0,0,0
U12138,Jaipur,5/5/2023,Yes,1,1,1,0,1
U12139,Pune,12/25/2023,Yes,1,0,0,0,0
U12140,Delhi,3/14/2023,Yes,1,0,0,0,0
U12141,Mumbai,2/9/2023,Yes,0,0,0,0,0
U12142,Pune,2/18/2023,Yes,1,1,1,0,1
U12143,Mumbai,11/21/2023,Yes,1,0,0,0,0
U12144,Mumbai,11/7/2023,Yes,0,0,0,0,0
